date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2014-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,18.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,15.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,18.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,18.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,19.5,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,57.5,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,36.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,30.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2015-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,30.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,26.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,27.5,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,40.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,50.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,50.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,40.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,56.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,60.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,60.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,64.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,70.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2016-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,70.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,70.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,60.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,70.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,70.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,70.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,80.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,80.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2017-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,44.0,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2018-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,45.97,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2018-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,28.4722,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2018-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,28.4722,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2018-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,24.0741,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2018-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,40.2778,GHS,Ghana,Upper East,1330,Bolga,221,98,14,21,4,221_98_14_21,
2008-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,125.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,125.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,130.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,130.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,130.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,130.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,130.67,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,150.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,115.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,92.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,85.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2008-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,106.25,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,116.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,107.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,122.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,155.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,148.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,145.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,140.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,158.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,190.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,135.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,157.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2009-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,157.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,168.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,157.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,162.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,150.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,150.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,157.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,176.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,180.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,102.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,80.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2010-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,97.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,88.3333,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,80.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,100.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,110.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,120.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,120.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,116.6667,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,150.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,110.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,97.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,90.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2011-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,92.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,95.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,100.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,95.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,100.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,100.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,144.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,20.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,180.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,125.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,180.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,210.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2012-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,176.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,170.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,197.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,202.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,238.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,255.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,204.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,230.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,188.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,155.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,140.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,140.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2013-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,182.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,180.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,187.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,200.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,190.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,202.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,262.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,262.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,250.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,190.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,150.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,165.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,150.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,250.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,350.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,390.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,450.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,560.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,637.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,755.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,285.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,387.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2015-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,450.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,582.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,700.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,682.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,750.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,800.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,795.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,818.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,565.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-09-15,Yam - Wholesale,100 Tubers,cereals and tubers,460.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-10-15,Yam - Wholesale,100 Tubers,cereals and tubers,472.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-11-15,Yam - Wholesale,100 Tubers,cereals and tubers,555.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2016-12-15,Yam - Wholesale,100 Tubers,cereals and tubers,636.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-01-15,Yam - Wholesale,100 Tubers,cereals and tubers,662.5,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-02-15,Yam - Wholesale,100 Tubers,cereals and tubers,660.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-03-15,Yam - Wholesale,100 Tubers,cereals and tubers,770.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-04-15,Yam - Wholesale,100 Tubers,cereals and tubers,900.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-05-15,Yam - Wholesale,100 Tubers,cereals and tubers,930.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-06-15,Yam - Wholesale,100 Tubers,cereals and tubers,900.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,900.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2017-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,774.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2018-07-15,Yam - Wholesale,100 Tubers,cereals and tubers,575.0,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2018-08-15,Yam - Wholesale,100 Tubers,cereals and tubers,501.3462,GHS,Ghana,Upper East,1330,Bolga,221,99,14,20,1,221_99_14_20,
2014-10-15,Maize - Wholesale,100 KG,cereals and tubers,82.0,GHS,Ghana,Upper East,1330,Bawku,1713,51,14,9,1,1713_51_14_9,
2014-10-15,Rice (imported) - Wholesale,50 KG,cereals and tubers,165.0,GHS,Ghana,Upper East,1330,Bawku,1713,64,14,22,1,1713_64_14_22,
2014-10-15,Cassava - Wholesale,91 KG,cereals and tubers,60.0,GHS,Ghana,Upper East,1330,Bawku,1713,68,14,23,1,1713_68_14_23,
2014-10-15,Rice (local) - Wholesale,100 KG,cereals and tubers,200.0,GHS,Ghana,Upper East,1330,Bawku,1713,71,14,9,1,1713_71_14_9,
2014-10-15,Maize - Wholesale,100 KG,cereals and tubers,70.0,GHS,Ghana,Upper East,1330,Bongo,1715,51,14,9,1,1715_51_14_9,
2014-10-15,Rice (local) - Wholesale,100 KG,cereals and tubers,220.0,GHS,Ghana,Upper East,1330,Bongo,1715,71,14,9,1,1715_71_14_9,
2014-10-15,Maize - Wholesale,100 KG,cereals and tubers,67.395,GHS,Ghana,Upper East,1330,Fumbisi,1719,51,14,9,1,1719_51_14_9,
2014-10-15,Rice (imported) - Wholesale,50 KG,cereals and tubers,135.75,GHS,Ghana,Upper East,1330,Fumbisi,1719,64,14,22,1,1719_64_14_22,
2014-10-15,Cassava - Wholesale,91 KG,cereals and tubers,28.5,GHS,Ghana,Upper East,1330,Fumbisi,1719,68,14,23,1,1719_68_14_23,
2014-10-15,Rice (local) - Wholesale,100 KG,cereals and tubers,236.0,GHS,Ghana,Upper East,1330,Fumbisi,1719,71,14,9,1,1719_71_14_9,
2014-10-15,Maize - Wholesale,100 KG,cereals and tubers,68.0,GHS,Ghana,Upper East,1330,Garu,1720,51,14,9,1,1720_51_14_9,
2018-02-15,Maize - Wholesale,100 KG,cereals and tubers,104.5767,GHS,Ghana,Upper East,1330,Garu,1720,51,14,9,1,1720_51_14_9,
2014-10-15,Rice (imported) - Wholesale,50 KG,cereals and tubers,175.0,GHS,Ghana,Upper East,1330,Garu,1720,64,14,22,1,1720_64_14_22,
2018-02-15,Rice (imported) - Wholesale,50 KG,cereals and tubers,160.0,GHS,Ghana,Upper East,1330,Garu,1720,64,14,22,1,1720_64_14_22,
2014-10-15,Rice (local) - Wholesale,100 KG,cereals and tubers,78.0,GHS,Ghana,Upper East,1330,Garu,1720,71,14,9,1,1720_71_14_9,
2018-02-15,Rice (local) - Wholesale,100 KG,cereals and tubers,117.5167,GHS,Ghana,Upper East,1330,Garu,1720,71,14,9,1,1720_71_14_9,
2014-10-15,Maize - Wholesale,100 KG,cereals and tubers,120.0,GHS,Ghana,Upper East,1330,Navrongo,1732,51,14,9,1,1732_51_14_9,
2014-10-15,Rice (imported) - Wholesale,50 KG,cereals and tubers,180.0,GHS,Ghana,Upper East,1330,Navrongo,1732,64,14,22,1,1732_64_14_22,
2014-10-15,Cassava - Wholesale,91 KG,cereals and tubers,70.0,GHS,Ghana,Upper East,1330,Navrongo,1732,68,14,23,1,1732_68_14_23,
2014-10-15,Rice (local) - Wholesale,100 KG,cereals and tubers,480.0,GHS,Ghana,Upper East,1330,Navrongo,1732,71,14,9,1,1732_71_14_9,
2008-01-15,Maize - Wholesale,100 KG,cereals and tubers,27.68,GHS,Ghana,Upper West,1331,Wa,222,51,14,9,1,222_51_14_9,
2008-02-15,Maize - Wholesale,100 KG,cereals and tubers,28.57,GHS,Ghana,Upper West,1331,Wa,222,51,14,9,1,222_51_14_9,
2008-03-15,Maize - Wholesale,100 KG,cereals and tubers,32.73,GHS,Ghana,Upper West,1331,Wa,222,51,14,9,1,222_51_14_9,
2008-04-15,Maize - Wholesale,100 KG,cereals and tubers,33.55,GHS,Ghana,Upper West,1331,Wa,222,51,14,9,1,222_51_14_9,
2008-05-15,Maize - Wholesale,100 KG,cereals and tubers,40.2,GHS,Ghana,Upper West,1331,Wa,222,51,14,9,1,222_51_14_9,
2008-06-15,Maize - Wholesale,100 KG,cereals and tubers,46.43,GHS,Ghana,Upper West,1331,Wa,222,51,14,9,1,222_51_14_9,
